Store Name,Address,Location,Timings,Phone,store_url,store_code 
Valia Chokdi,"Plot No 155/C, Shop No 28-29-36-37, Omkar Complex 1, Valia Chokdi, Gidc, Anklesvar, Gujarat, 393001",Gujarat,11:00 AM to 09:00 PM,91 8929440770,/stores/lenskart-com-valia-chokdi-gidc-anklesvar-355428/Home,ST404
Bopal,"Shop No 3, Shilp Aaron, Bhagwatikrupa Society, Bopal, Beside Bharat Petroleum Pump, Ahmedabad, Gujarat, 380058",Gujarat,11:00 AM to 09:00 PM,91 7428891174,/stores/optometrist-sunglasses-bopal-ahmedabad-60917/Home,LKST174
Kalol,"Ground Floor, Shop No 62, City Mall 2, Navjivan Mill Compound, Vardhman Nagar, Kalol, Gujarat, 382721",Gujarat,11:00 AM to 09:00 PM,91 9811039574,/stores/lenskart-com-kalol-navjian-mill-compound-kalol-420734/Home,LKST1881
Shyamal,"Shop No 22, Iconic, Shyamal, Near Shyamal Cross Road, Ahmedabad, Gujarat, 380015",Gujarat,11:00 AM to 09:30 PM,91 8929330698,/stores/lenskart-com-shyamal-shyamal-ahmedabad-589299/Home,LKST1245
Bhayli,"Florence Excellence, Vasna Bhayli Road, Vadodara, Gujarat, 390015",Gujarat,11:00 AM to 09:30 PM,91 8929125017,/stores/lenskart-com-bhayli-bhayli-road-vadodara-992901/Home,LKST2036
Anand Gujarat,"Shop No 15,, Hr Prime Building, Vidya Nagar, Near Gold Cinema, Anand, Gujarat, 388001",Gujarat,11:00 AM to 09:30 PM,91 9643711455,/stores/lenskart-com-anand-gujarat-optometrists-vidya-nagar-anand-80968/Home,LKST455
Old Para Road,"Shop No 5, Ground Floor, Abhishek Complex, Old Para Road, Akshar Chowk, Vadodara, Gujarat, 390020",Gujarat,11:00 AM to 09:30 PM,91 8929261831,/stores/lenskart-com-old-para-road-akshar-chowk-vadodara-77767/Home,LKST1279
"Science City Road, Sola","Shop No 01, Ground Floor, Royal Square, Science City Road, Sola, Opposite Coral Complex, Ahmedabad, Gujarat, 380060",Gujarat,11:00 AM to 09:30 PM,91 7428891186,/stores/optometrist-sunglasses-sola-ahmedabad-60929/Home,LKST186
"Gurukul Road, Memnagar","Shop No 1, Shilp Complex, Gurukul Road, Memnagar, Opposite Oxford Tower, Ahmedabad, Gujarat, 380052",Gujarat,11:00 AM to 09:30 PM,91 7428891192,/stores/optometrist-sunglasses-memnagar-ahmedabad-60935/Home,LKST192
Nadiad,"Shop No 3, Gf, Sky Tatva, College Road, College Road, Opposite Ambashram, Nadiad, Gujarat, 387001",Gujarat,11:00 AM to 09:00 PM,91 8929435320,/stores/lenskart-com-nadiad-college-road-nadiad-849964/Home,ST389
Chandkheda,"Ground Floor, Shop No 1, Nakshatra Arcade, Iocl Road, Beside Apollo Pharmacy, Ahmedabad, Gujarat, 382424",Gujarat,11:00 AM to 09:30 PM,91 8929340310,/stores/lenskart-com-chandkheda-iocl-road-ahmedabad-752451/Home,LKST1000
Ambawadi,"Ground Floor, Shop No 7, Privera Complex, Nehrunagar Circle, Ambawadi, Ahmedabad, Gujarat, 382210",Gujarat,11:00 AM to 09:00 PM,91 8929341311,/stores/lenskart-com-ambawadi-ambawadi-ahmedabad-988345/Home,LKST1011
Maple Tree Ahmedabad,"Gf 32, Maple Tree, B/S Manichandra Bunglows, Surdhara Circle, Thaltej, Surdhara Circle Memnagar, Near Manichandra Bnaglow, Ahmedabad, Gujarat, 380059",Gujarat,11:00 AM to 09:30 PM,91 9319364997,/stores/lenskart-com-maple-tree-ahmedabad-surdhara-circle-memnagar-ahmedabad-332450/Home,LKST818
VIP Road,"Shop No G 1, Roongta Arcade, VIP Road, Vesu, Opposite Nandanvan 2, Surat, Gujarat, 395007",Gujarat,11:00 AM to 09:30 PM,91 7303212213,/stores/lenskart-com-vip-road-vesu-surat-724029/Home,LKST832
Patan,"Shop No 8/G & 9/G, Haridarshan Complex, Opposite Dsp Office, Patan, Gujarat, 384265",Gujarat,11:00 AM to 09:00 PM,91 8447614463,/stores/lenskart-com-patan-haridarshan-complex-patan-788188/Home,ST523
"New City Light, Althan","Ground Floor, Samarth Aquistic, New City Light Road, Althan, Near Mega Marriage Hall, Surat, Gujarat, 395007",Gujarat,11:00 AM to 09:30 PM,91 7428891224,/stores/optometrist-sunglasses-althan-surat-60961/Home,LKST224
Supermall 2 Infocity,"Shop No 5,Groud Floor,Supermall 2, Near HDFC Bank, Infocity, Gandhinagar, Gujarat, 382010",Gujarat,11:00 AM to 09:00 PM,91 9582383297,/stores/lenskart-com-supermall-2-infocity-gandhinagar-gandhinagar-848042/Home,LKST1753
Gunjan,"Shop No 7, Adarsh Vihar, Gunjan Cinema, Vapi, Gujarat, 396195",Gujarat,11:00 AM to 09:00 PM,91 7428890196,/stores/optometrist-sunglasses-gunjan-vapi-61179/Home,ST196
Sadhuvasvani Road,"G01, Everest Enclave, Yogi Chowk, Near Gangotri Dairy, RMC Garden, Sadhuvasvani Road, Rajkot, Gujarat, 360005",Gujarat,11:00 AM to 09:00 PM,91 9582600198,/stores/lenskart-com-sadhuvasvani-road-sadhuvasvani-road-rajkot-2224/Home,LKST2023
Virat Nagar,"Shop No 21 & 22, Satyagrah Residency, Opposite Kanba Hospital, Virat Nagar, Nikol, Ahmedabad, Gujarat, 380038",Gujarat,11:00 AM to 09:00 PM,91 7292090449,/stores/lenskart-com-virat-nagar-nikol-ahmedabad-226190/Home,LKST2048
Prahlad Nagar,"Shop No 4, Arth Complex, Anand Nagar Road, Prahlad Nagar, Near Seema Hall, Ahmedabad, Gujarat, 380015",Gujarat,11:00 AM to 09:00 PM,91 7428890208,/stores/optometrist-sunglasses-prahlad-nagar-ahmedabad-61190/Home,ST208
Laxmi Enclave Katagram,"Ground Floor, Shop No 57, 58 & 59 B Half, Laxmi Enclave 2, Laxmi Circle, Katargam, Opposite Gajera School, Surat, Gujarat, 395004",Gujarat,11:00 AM to 09:30 PM,91 8929165209,/stores/lenskart-com-laxmi-enclave-katagram-katargam-surat-917095/Home,LKST1411
Sector 16 Gandhinagar,"Plot No 435, Sector 16, Gh Road, Sector 16, Beside Axis Bank, Gandhinagar, Gujarat, 382016",Gujarat,11:00 AM to 09:00 PM,91 8929136914,/stores/lenskart-com-sector-16-gandhinagar-sector-16-gandhinagar-208125/Home,LKST1397
Ashram Road,"Ground Floor 02, Westbank, Ashram Road, Opposite City Gold Cinema, Ahmedabad, Gujarat, 380015",Gujarat,11:00 AM to 09:30 PM,91 8929346286,/stores/lenskart-com-ashram-road-ashram-road-ahmedabad-719032/Home,LKST1069
Maruti Solaris Mall,"Shop No 41, Maruti Solaris Mall, Anand Sojitra Road, Anand, Gujarat, 388001",Gujarat,11:00 AM to 09:30 PM,91 9582634980,/stores/lenskart-com-maruti-solaris-mall-anand-sojitra-road-anand-549714/Home,LKST2126
Yogichowk,"Shop No 39, The Galleria Building, Yogi Chowk Road, Surat, Gujarat, 395010",Gujarat,11:00 AM to 09:00 PM,91 7303174175,/stores/lenskart-com-yogichowk-yogi-chowk-road-surat-368306/Home,LKST958
"Inorbit Mall, Vadodara","Shop No F30, First Floor, Inorbit Mall, Gorwa Road, Subhanpura, Opposite Alembic School, Vadodara, Gujarat, 390023",Gujarat,11:00 AM to 09:30 PM,91 7428891273,/stores/optometrist-sunglasses-gorwa-road-vadodara-61005/Home,LKST273
Gota,"Shop No 4, Vrundavan Heights, Chenpur, Gota, Near Savvy Swaraj, Ahmedabad, Gujarat, 380060",Gujarat,11:00 AM to 09:00 PM,91 7428890237,/stores/optometrist-sunglasses-gota-ahmedabad-61218/Home,ST237
Nava Naroda,"Ground Floor, 07/08 Supreme Square, Bapa Sitaram Chowk Road Krishnanagar, Nava Naroda Nikol, Ahmedabad, Gujarat, 380038",Gujarat,11:00 AM to 09:00 PM,91 9582615706,/stores/lenskart-com-nava-naroda-nava-naroda-nikol-ahmedabad-884773/Home,LKST2000
Ranip,"Shop No 1, Arved Transcub, Ranip Bus Station, Ranip, Opposite Ranip Brts Bus Stop, Ahmedabad, Gujarat, 382480",Gujarat,11:00 AM to 09:00 PM,91 9899871483,/stores/lenskart-com-ranip-ranip-ahmedabad-197648/Home,LKST698
Zadheshwar Road,"Shop No 4 & 5, SLD Nirvana, Zadeshwar Road, Ganeshpuri Society, Zadeshwar, Opposite Ayyappa Temple, Bharuch, Gujarat, 392011",Gujarat,11:00 AM to 09:00 PM,91 9643750125,/stores/lenskart-com-zadheshwar-road-ganeshpuri-society-zadeshwar-bharuch-447567/Home,LKST2134
Akota,"Ground Floor, Shop No 4, Akota, Akota, Beside Sony Centre Parshwadarshan Complex, Vadodara, Gujarat, 390020",Gujarat,11:00 AM to 09:30 PM,91 8929342553,/stores/lenskart-com-akota-akota-vadodara-830205/Home,LKST1482
South Bopal,"Shop No 18, Ground Floor, Orchid Center Complex, South Bopal, South Bopal, Opposite Safal Parisar, Ahmedabad, Gujarat, 380058",Gujarat,11:00 AM to 09:00 PM,91 8929273124,/stores/lenskart-com-south-bopal-south-bopal-ahmedabad-591135/Home,LKST1130
Genda Circle,"Shop No 33, Ground Floor, Atlantis K10, Genda Circle, Alkapuri, Alkapuri, Opposite Central Mall, Vadodara, Gujarat, 390023",Gujarat,11:00 AM to 09:30 PM,91 8447730970,/stores/lenskart-com-genda-circle-alkapuri-vadodara-186414/Home,LKST852
Adajan,"Shop No 18, Ground Floor, Jay Complex, Anand Mahal Road, Adajan, Opposite Chakradhar Honda, Surat, Gujarat, 395009",Gujarat,11:00 AM to 09:30 PM,91 7303953954,/stores/lenskart-com-adajan-adajan-surat-467831/Home,LKST539
Sindhubhavan,"Ground Floor 5, Silver Radiance, Sindhubhavan Road Bodakdev, Sindhubhavan, Ahmedabad, Gujarat, 380058",Gujarat,11:00 AM to 09:30 PM,91 8929266319,/stores/lenskart-com-sindhubhavan-sindhubhavan-ahmedabad-509667/Home,LKST1457
Palanpur,"Shop No 98 & 99, Shree Arcade Shopping Centre, Palanpur Abu Highway, Palanpur, Gujarat, 385001",Gujarat,10:00 AM to 08:00 PM,91 7303933934,/stores/lenskart-com-palanpur-palanpur-palanpur-985753/Home,ST339
Vastrapur,"Groud Floor & First Floor, Vastrapur, Beside Yes Bank Galaxy Bazaar, Ahmedabad, Gujarat, 380015",Gujarat,11:00 AM to 09:30 PM,91 8929167903,/stores/lenskart-com-vastrapur-vastrapur-ahmedabad-943990/Home,LKST1464
Mehsana Radhanpur,"Shop No 20, Metricon Complex, Panchot, Opposite Domino, Mehsana, Gujarat, 384002",Gujarat,11:00 AM to 09:00 PM,91 7042193194,/stores/lenskart-com-mehsana-radhanpur-panchot-mehsana-886853/Home,ST194
Ved Road,"Shop No 33/34/35, Laxmi Darshan Complex, Ved Road, Katargam, Near Dabholi Cross Road, Surat, Gujarat, 395004",Gujarat,11:00 AM to 09:30 PM,91 8447731779,/stores/lenskart-com-ved-road-ved-road-surat-687346/Home,LKST1034
Ajwa,"Shop No 5, GF, Shree Siddheswar Hallmark Showroom, RS No 241/A/2, Mouje Village, Ajwa Road, Vadodara, Gujarat, 390019",Gujarat,11:00 AM to 09:30 PM,91 8743023527,/stores/lenskart-com-ajwa-ajwa-road-vadodara-273242/Home,LKST1657
Station Road,"Shop No 2, Prabhakunj Heights, Station Road, Besides Dabu Hospital, Navsari, Gujarat, 396445",Gujarat,11:00 AM to 09:00 PM,91 7428890279,/stores/optometrist-sunglasses-station-road-navsari-61260/Home,ST279
"Chala Road, Vapi","G/10 & 11 Shoppers Gate, Chala, Daman Road, Near Tbz, Vapi, Gujarat, 396191",Gujarat,11:00 AM to 09:00 PM,91 8447728403,/stores/lenskart-com-chala-road-vapi-chala-daman-road-surat-976102/Home,ST426
Bhatar,"Gf28, Rajhans Olympia, Sanskar Nagar, Bhatar Road, Rajhans Olympia Building, Surat, Gujarat, 395007",Gujarat,11:00 AM to 09:00 PM,91 8929608658,/stores/lenskart-com-athwa-bhatar-road-surat-491119/Home,LKST903
Char Rasta,"Shop No 11 & 12, Gold Coin Complex, Jodhpur Char Rasta, Satellite Road, Ahmedabad, Gujarat, 380015",Gujarat,11:00 AM to 09:00 PM,91 9205975976,/stores/lenskart-com-gold-coin-complex-jodhpur-char-rasta-ahmedabad-907846/Home,LKST597
Bhuj,"Ground Floor, Shop No 1 & 2, Hospital Road, Opposite Rajaram Complex, Bhuj, Gujarat, 370001",Gujarat,11:00 AM to 09:00 PM,91 8929808415,/stores/lenskart-com-bhuj-hospital-road-bhuj-900827/Home,ST414
Gandhinagar,"Shop No 2 A Gf2, Pramukh Arcade, Rajdhani Society, Kudasan, Pramukh Arcade, Near Reliance Chowk, Gandhinagar, Gujarat, 382421",Gujarat,11:00 AM to 09:00 PM,91 9971001355,/stores/lenskart-com-gandhinagar-pramukh-arcade-gandhinagar-729624/Home,ST355
Honey Park,"Shop No 19, Ground Floor, Aadinath Arcade, Honey Park Road Adajan, Surat, Gujarat, 395009",Gujarat,11:00 AM to 09:30 PM,91 9953929749,/stores/lenskart-com-honey-park-adajan-surat-367966/Home,LKST2254
Parvat Patiya,"Ground Floor, Shop No 2, Plot No 51, Mahendra Park Society, Parvat Patiya, Dumbhal, Near Aye Mata Chowk, Surat, Gujarat, 395010",Gujarat,11:00 AM to 09:00 PM,91 8929346323,/stores/lenskart-com-parvat-patiya-dumbhal-surat-352620/Home,LKST1190
Alkapuri,"Shop No 7, Ground Floor, Meghdhanush Complex, Alkapuri, Near Bird Circle, Race Course Road, Vadodara, Gujarat, 390007",Gujarat,11:00 AM to 09:00 PM,91 7428890296,/stores/optometrist-sunglasses-alkapuri-vadodara-61189/Home,ST296
Kotecha Chowk,"Shop No 1, Aardhana Building, Kalawad Road, Near Kotecha Chowk, Rajkot, Gujarat, 360005",Gujarat,11:00 AM to 09:00 PM,91 8447745869,/stores/lenskart-com-kotecha-chowk-kalawad-road-rajkot-37641/Home,LKST1071
Alpha One Mall,"F-7, 261, Sarkari Vasahat Road, Vastrapur, Alpha One Mall, Opposite Pepe Jeans, Ahmedabad, Gujarat, 380006",Gujarat,11:00 AM to 09:00 PM,91 7428891368,/stores/lenskart-com-alpha-one-mall-optometrists-alpha-one-mall-ahmedabad-64901/Home,LKST368
Prahladnagar,"Ground Floor 6, Pushpak Complex, Prahladnagar Road, Opposite Prahladnagar Garden, Ahmedabad, Gujarat, 380015",Gujarat,11:00 AM to 09:00 PM,91 8929334626,/stores/lenskart-com-prahladnagar-prahladnagar-ahmedabad-455054/Home,LKST1083
Chanakyapuri,"Shop No 6, Grond Floor, Shayona Sarvopari Complex, Opposite Shayona Hospital, RC Technical Road, Chanakyapuri, Gatlodia, Ahmedabad, Gujarat, 380061",Gujarat,11:00 AM to 09:00 PM,91 9953684921,/stores/lenskart-com-chanakyapuri-chanakyapuri-ahmedabad-500415/Home,LKST2105
Naroda,"Shop No 3, Aayushman Plaza, Vasant Vihar 2, Nava Naroda, Ahmedabad, Gujarat, 382330",Gujarat,11:00 AM to 09:30 PM,91 8447725795,/stores/lenskart-com-naroda-vasant-vihar-2-ahmedabad-865264/Home,LKST866
Nanpura,"GF 01, Milestone Elite, Timiliyawada Road, Timaliawad, Nanpura, Surat, Gujarat, 395001",Gujarat,11:00 AM to 09:30 PM,91 9899411096,/stores/lenskart-com-nanpura-nanpura-surat-202536/Home,LKST1819
Mota Varachha,"G04, AR Mall, Opposite Panvelpoint, Mota Varachha, Utaran, Surat, Gujarat, 394101",Gujarat,11:00 AM to 09:30 PM,91 9953665923,/stores/lenskart-com-mota-varachha-mota-varachha-surat-198059/Home,LKST1592
Vastral,"Silver Point Shop No 3, Nirant Char Rasta, Mahadevnagar Road, Vastral, Opposite Metro Pillar No 138, Ahmedabad, Gujarat, 382418",Gujarat,11:00 AM to 09:00 PM,91 8447743831,/stores/lenskart-com-vastral-vastral-ahmedabad-785658/Home,LKST779
Valsad,"Shop No 2, Lillys Shoppee, Tithal Road, Near Bharat Dairy, Valsad, Gujarat, 396001",Gujarat,11:00 AM to 09:00 PM,91 8826001366,/stores/lenskart-com-valsad-tithal-road-valsad-633662/Home,ST366
Phase 2 GIDC,"Shop No 29 & 30, Silvasa Vapi Road, Phase 2, GIDC, Vapi, Gujarat, 396191",Gujarat,11:00 AM to 09:30 PM,91 9953637332,/stores/lenskart-com-phase-2-gidc-silvasa-vapi-456004/Home,LKST2285
CG Road,"Shop No 1, 2 & 3, Singaporean Avenue, , Cg Road, Near Super Mall, Ahmedabad, Gujarat, 380009",Gujarat,11:00 AM to 09:30 PM,91 7428891073,/stores/optometrist-sunglasses-cg-road-ahmedabad-61074/Home,LKST73
Karelibagh,"Ground FLoor, Dharmik Avenue, Near HDFC Bank, Ambalal Cross Road, karelibaug, Vadodara, Gujarat, 390018",Gujarat,11:00 AM to 09:30 PM,91 9818821639,/stores/lenskart-com-karelibagh-pani-tanki-road-vadodara-407561/Home,LKST639
Bharuch,"Shop No 4 Ground Floor Sethna Plaza, Station Road, Near Hp Petrol Pump, Bharuch, Gujarat, 392001",Gujarat,11:00 AM to 09:00 PM,91 8826631368,/stores/lenskart-com-bharuch-station-road-bharuch-417676/Home,ST368
Gotri Sears Tower,"Shop No 4, Ground Floor, Gotri Sears Tower, Sevasi Canel, Vadodara, Gujarat, 391101",Gujarat,11:00 AM to 09:30 PM,91 8929185165,/stores/lenskart-com-gotri-sears-tower-sevasi-canel-vadodara-523348/Home,LKST1541
Mavdi,"Shop No 3 & 4, One Mavdi Building, Mavdi Bypass Road, Behind Haridarshan School, Mavdi Village, Mavdi, Rajkot, Gujarat, 360004",Gujarat,11:00 AM to 09:00 PM,91 9953449842,/stores/lenskart-com-mavdi-mavdi-rajkot-381473/Home,LKST2298
Maninagar,"Shop No 5, Madhuram Complex, Maninagar Char Rasta, Maninagar, Opposite Shree Vallabhacharya Ji Chowk Bus Stop, Ahmedabad, Gujarat, 380008",Gujarat,11:00 AM to 09:30 PM,91 7428891086,/stores/optometrist-sunglasses-maninagar-ahmedabad-61087/Home,LKST86
Eva Mall,"Ugf 019 & 20, Eva Mall, Saraswati Complex, Vrajdham Mandir Road, Manjalpur, Near Patidar Cross Road, Vadodara, Gujarat, 390011",Gujarat,11:00 AM to 09:30 PM,91 8447847079,/stores/lenskart-com-eva-mall-manjalpur-vadodara-850199/Home,LKST1484
Trikon Bagh,"Shop No 1 & 2, Shree Chambers, Dhebar Rd, near Central City Bus Stop, Trikon Baug, Raghuveer Para, Lohana Para, Rajkot, Gujarat, 360001",Gujarat,11:00 AM to 09:00 PM,91 9873960198,/stores/lenskart-com-trikon-bagh-lohana-para-rajkot-41106/Home,LKST2140
4D Square Mall Motera,"Shop No 30 & 31, Ground Floor, 4D Square Mall, Draft Town Planning Scheme No 21, Moje Motera, Near Tune Hotel, Visat Gandhinagar Road, Taluka, Ahmedabad, Gujarat, 380005",Gujarat,11:00 AM to 09:00 PM,91 8744058464,/stores/lenskart-com-4d-square-mall-motera-motera-ahmedabad-627703/Home,LKST1761
150 Feet Ring Road,"Plot No A51, Ground Floor, Shope No 18, Twin Star, Nanamava Circle, 150 Feet Ring Road, Nanamava Circle, Rajkot, Gujarat, 360005",Gujarat,11:00 AM to 09:00 PM,91 8929277340,/stores/lenskart-com-150-feet-ring-road-nanamava-circle-rajkot-718676/Home,LKST1191
DB Mall,"Khasra No 520, 521, 524, DB Mall, Unit No F2&3, 528 & 529, Racecourse Road, Opposite Railway Station, Gwalior, Madhya Pradesh, 474001",Gwalior,11:00 AM to 10:00 PM,91 8929839065,/stores/lenskart-com-db-mall-racecourse-road-gwalior-719460/Home,LKST1792
Phoolbagh,"Ground Floor, City Square Building, Shop No G 3, G 4,G 13 & G 14, Near GDA Office, Sai Baba Mandir Road, Phool Bagh, Gwalior, Madhya Pradesh, 474002",Gwalior,11:00 AM to 10:00 PM,91 9899409859,/stores/lenskart-com-phoolbagh-phoolbagh-gwalior-227206/Home,LkST1905
Gwalior,"R/0/770/44, Patankar Bazaar Lashkar, Patankar Bazaar, Near Shanti Nursing Home, Gwalior, Madhya Pradesh, 474001",Gwalior,11:00 AM to 10:00 PM,91 8929330615,/stores/lenskart-com-gwalior-patankar-bazaar-gwalior-322089/Home,LKST1136
Chetakpuri,"Ground Floor, Shop No 3, Chetakpuri Main Road, Opposite Nirma Bhawan, Chetakpuri, Gwalior, 474001",Gwalior,11:00 AM to 10:00 PM,91 8447907937,/stores/lenskart-com-chetakpuri-chetakpuri-main-road-chetakpuri-903533/Home,LKST1350
University Road,"Ground Floor, Plot No 1, University Road, Adjacent to Navyug Hospital, Govindpuri, Gwalior, Madhya Pradesh, 474011",Gwalior,11:00 AM to 10:00 PM,91 8929469731,/stores/lenskart-com-university-road-govindpuri-gwalior-828975/Home,LKST1939
NIT,"1H/60 Ground & First Floor, Bn Nit, Faridabad, Haryana, 121001",Haryana,11:00 AM to 09:30 PM,91 8447731751,/stores/lenskart-com-nit-1-nit-faridabad-430892/Home,LKST996
Panchkula,"Ground Floor, SCO 57, Swastik Vihar, Near Apollo Pharmacy, MDC 5, Sector 5, Panchkula, Haryana, 134114",Haryana,11:00 AM to 09:00 PM,91 9873917952,/stores/lenskart-com-panchkula-sector-5-panchkula-578587/Home,LKST2318
Sector 15,"Shop No 71, Ground Floor, Sector 15, Part 2, Gurugram, Haryana, 122001",Haryana,11:00 AM to 09:30 PM,91 7428891114,/stores/optometrist-sunglasses-sector-15-gurgaon-60862/Home,LKST114
Rohtak,"Shop No 2, Raj Complex, Delhi Road, Opposite Liberty Cinema, Rohtak, Haryana, 124001",Haryana,11:00 AM to 09:30 PM,91 9667273274,/stores/lenskart-com-rohtak-delhi-road-rohtak-688505/Home,ST486
"Sector 53, Gurugram","The Palm Spring Plaza, First Floor, DLF Phase 5, Manabe Sector 53, Gurugram, Haryana, 122002",Haryana,09:30 AM to 06:30 PM,91 08744080515,/stores/lenskart-com-sector-53-gurugram-sector-53-gurugram-297741/Home,LKST1821
Sushant Lok 1,"Shop No 39, Ground Floor, Vyapar Kendra, Sushant Lok 1, Gurugram, Haryana, 122002",Haryana,11:00 AM to 09:30 PM,91 7428891143,/stores/optometrist-sunglasses-sushant-lok-1-gurgaon-60890/Home,LKST143
Gandhi Nagar Chowk Sonipath,"Plot No 2, Ground Floor, Hem Nagar, Near Gandhi Nagar Chowk, Sonipath, Haryana, 131001",Haryana,11:00 AM to 09:30 PM,91 8287508675,/stores/lenskart-com-gandhi-nagar-chowk-sonipath-gandhi-nagar-chowk-sonipath-42326/Home,LKST2246
Sector 63,"Ground Floor 27, Paras Trinity, Sector 63, Gurugram, Haryana, 122011",Haryana,11:00 AM to 09:30 PM,91 9319375672,/stores/lenskart-com-sector-63-sector-63-gurugram-517124/Home,LKST1066
"New Railway Road, Adarsh Nagar","Shop No 305/1, Ground Floor, New Railway Road, Adarsh Nagar, Gurugram, Haryana, 122001",Haryana,11:00 AM to 09:30 PM,91 7428891171,/stores/optometrist-sunglasses-adarsh-nagar-gurgaon-60915/Home,LKST171
New Industrial Town 5,"Shop No 5C-91, New Industrial Town 5, Near Banke Bihari Mandir, Faridabad, Haryana, 121001",Haryana,11:00 AM to 09:30 PM,91 7428891180,/stores/optometrist-sunglasses-new-industrial-town-faridabad-60923/Home,LKST180
Sector 04,"SCO 34, Ground Floor, Huda Market, Sector 04, Gurugram, Haryana, 122001",Haryana,11:00 AM to 09:30 PM,91 8800775164,/stores/lenskart-com-sector-04-sector-04-gurugram-259681/Home,LKST1846
Urban Estate,"SCF 40, Ground Floor, Urban Estate II, Hisar, Haryana, 125001",Haryana,11:00 AM to 09:30 PM,91 8447846048,/stores/lenskart-com-urban-estate-urban-estate-ii-hisar-791040/Home,LKST1745
"Sector 15, Faridabad","Scf 58, Ground Floor, Sector 15, Faridabad, Sector 15 Market, Faridabad, Haryana, 121007",Haryana,11:00 AM to 09:30 PM,91 7428891191,/stores/optometrist-sunglasses-sector-15-faridabad-60934/Home,LKST191
Sapphire 90 Mall,"Shop No 145, Ground Floor, Sapphire Mall, Sector 90, Gurugram, Haryana, 122505",Haryana,11:00 AM to 09:30 PM,91 8929344697,/stores/lenskart-com-sapphire-mall-sector-90-gurugram-587884/Home,LKST994
Eros City Square Mall,"Shop No 90, Eros City Square Mall, Sector 49, Gurugram, Haryana, 122018",Haryana,11:00 AM to 09:30 PM,91 8588814302,/stores/lenskart-com-eros-city-square-mall-sector-49-gurugram-513163/Home,LKST1877
